Subject,Block,CategoryNumber,ITI,Trial,CorrAns,ACC,RESP,RT,Typicality,Familiarity,Item,Category,Prime,cond_TrueFalse,TF,MoCA_dev,old_group,all_groups,group,Typi,Typi_cen,Fam_tipi_cen,Fam_tipi,CD_Log_cen,CD_Log,AoA_cen,AoA,Imag_cen,Imag,Idade,escolaridade,Vocabulary,CCT,Sex
22,1,2,2000,44,NA,1,NA,1419,4.791666667,2.517241379,Date,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.791666667,-0.394088802,-1.308037941,2.52,-1.627106745,0.602059991,2.032290624,5.05,-1.538787066,5.085,22,15,NA,NA,female
22,1,4,1500,45,NA,1,NA,1667,4.375,2.448275862,Pepper grinder,Kitchent Utensil,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,4.375,-0.701888729,-1.368552312,2.45,-1.025046754,1.204119983,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,female
22,1,3,2500,46,NA,1,NA,1011,4.25,4.448275862,Cape,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.25,-0.794228707,0.360429717,4.45,0.675007632,2.904174368,-2.956812359,NA,-0.884341897,5.387,22,15,NA,NA,female
22,1,3,1500,47,NA,1,NA,1128,2.458333333,4.344827586,Apron,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,2.458333333,-2.117768393,0.265335706,4.34,-0.102061938,2.127104798,-2.956812359,NA,-1.296078924,5.197,22,15,NA,NA,female
22,1,4,3000,48,NA,1,NA,2069,5.916666667,2.655172414,Woodpecker,Birds,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,5.916666667,0.436971001,-1.187009199,2.66,-0.814193388,1.414973348,-0.39804469,2.59,-12.55817012,NA,22,15,NA,NA,female
22,1,2,2500,49,NA,1,NA,1182,4.416666667,3.517241379,Lime,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.416666667,-0.671108736,-0.443546926,3.52,-0.011682792,2.217483944,0.767725908,3.77,-0.060867844,5.767,22,15,NA,NA,female
22,1,3,3000,50,NA,1,NA,946,3.875,5.068965517,Onion,Vegetable,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,3.875,-1.071248641,0.896414147,5.07,0.189134555,2.418301291,-0.467200573,2.52,-0.195224137,5.705,22,15,NA,NA,female
22,1,4,1500,51,NA,1,NA,1084,4.25,3.172413793,Wagon,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.25,-0.794228707,-0.746118782,3.17,0.192437191,2.421603927,-0.042385864,2.95,0.847120652,6.186,22,15,NA,NA,female
22,1,4,3000,52,NA,1,NA,776,3.291666667,5.034482759,Garlic,Vegetable,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,3.291666667,-1.502168539,0.861834506,5.03,0.156439537,2.385606274,-0.249853513,2.74,0.665089545,6.102,22,15,NA,NA,female
22,1,2,1500,53,NA,1,NA,1018,6.625,4.275862069,Cantaloupe,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.625,0.960230877,0.213466245,4.28,-0.176088293,2.053078443,-0.536356456,2.45,1.256690642,6.375,22,15,NA,NA,female
22,1,3,3000,54,NA,1,NA,980,5.958333333,3.75862069,Spatula,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,5.958333333,0.467750993,-0.236069083,3.76,-0.513163393,1.716003344,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,female
22,1,4,1500,55,NA,1,NA,1257,2.166666667,3.724137931,Screwdriver,Weapon,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,2.166666667,-2.333228342,-0.270648723,3.72,-2.229166736,NA,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,female
22,1,2,2500,56,NA,1,NA,1141,5.708333333,3.344827586,Can opener,Kitchent Utensil,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,5.708333333,0.283071037,-0.599155309,3.34,-0.737805042,1.491361694,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,female
22,1,2,3000,57,NA,1,NA,908,6.333333333,3.862068966,Blueberry,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.333333333,0.744770927,-0.149619981,3.86,-0.365843876,1.86332286,0.13544355,3.13,0.593577325,6.069,22,15,NA,NA,female
22,1,1,2500,58,NA,1,NA,1860,3.875,2.862068966,Porcupine,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,3.875,-1.071248641,-1.014110996,2.86,-0.697687819,1.531478917,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,female
22,1,4,2000,60,NA,1,NA,1414,1.75,5.689655172,Lift,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,1.75,-2.641028269,1.432398576,5.69,0.705836415,2.935003151,-0.220215277,2.77,0.329198813,5.947,22,15,NA,NA,female
22,1,4,1500,61,NA,1,NA,1211,5.791666667,4.793103448,Cork screw,Kitchent Utensil,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,5.791666667,0.344631023,0.654356662,4.79,-0.504890867,1.72427587,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,female
22,1,2,2000,62,NA,1,NA,1333,6.52173913,3.103448276,Apricot,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.52173913,0.883950025,-0.806633153,3.1,-1.326076749,0.903089987,0.738087672,3.74,-1.54312114,5.083,22,15,NA,NA,female
22,1,1,2000,63,NA,1,NA,1056,1.75,4.517241379,Rock,Weapon,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,1.75,-2.641028269,0.420944088,4.52,0.509613822,2.738780558,-2.956812359,NA,0.480891402,6.017,22,15,NA,NA,female
22,1,1,3000,64,NA,1,NA,1078,6.208333333,2.965517241,Zebra,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.208333333,0.652430949,-0.919016985,2.97,-0.251443131,1.977723605,-0.654909398,2.33,0.8557888,6.19,22,15,NA,NA,female
23,3,2,3000,1,NA,1,NA,839,7,5,Peach,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,7,1.237250811,0.835899775,5,-0.047323148,2.181843588,-0.793221164,2.19,1.04215398,6.276,22,15,NA,NA,male
23,3,1,2500,2,NA,1,NA,1516,6.916666667,3.75862069,Eagle,Birds,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,6.916666667,1.175690826,-0.236069083,3.76,0.231731107,2.460897843,-0.042385864,2.95,0.1233303,5.852,22,15,NA,NA,male
23,3,3,3000,3,NA,1,NA,776,6.916666667,6.413793103,Jacket,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.916666667,1.175690826,2.054832106,6.41,0.987526863,3.216693599,-0.882135871,2.1,0.032314746,5.81,22,15,NA,NA,male
23,3,1,3000,4,NA,1,NA,940,6.25,3.620689655,Oven mitts,Kitchent Utensil,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,6.25,0.683210942,-0.357097825,3.62,0.294579731,2.523746467,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,male
23,3,1,2000,5,NA,1,NA,781,4.833333333,3.482758621,Squirrel,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.833333333,-0.36330881,-0.478126567,3.48,0.123015782,2.3521825180000002,0.095925902,3.09,1.154839904,6.328,22,15,NA,NA,male
23,3,4,2000,6,NA,1,NA,1056,2.666666667,2.75862069,Raft,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,2.666666667,-1.963868429,-1.100560098,2.76,-0.422986762,1.806179974,0.99495238,4,-0.570121535,5.532,22,15,NA,NA,male
23,3,2,2000,7,NA,1,NA,1078,5.375,3,Goose,Birds,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,5.375,0.036831096,-0.893082254,3,0.105287015,2.334453751,0.105805314,3.1,0.628249917,6.085,22,15,NA,NA,male
23,3,2,1500,8,NA,1,NA,912,5.75,3.413793103,Coconut,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.75,0.31385103,-0.538640938,3.41,0.213313033,2.442479769,-0.803100576,2.18,-0.622130422,5.508,22,15,NA,NA,male
23,3,4,2000,10,NA,1,NA,1123,3.166666667,2.931034483,Slingshot,Weapon,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,3.166666667,-1.594508517,-0.953596625,2.93,0.239180594,2.46834733,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,male
23,3,4,2000,11,NA,1,NA,765,6.666666667,4.931034483,Taxi,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.666666667,0.99101087,0.775385404,4.93,0.845649704,3.074816441,0.056408255,3.05,1.154839904,6.328,22,15,NA,NA,male
23,3,2,1500,12,NA,1,NA,774,6.875,5.137931034,Strawberry,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.875,1.144910833,0.956928518,5.14,0.06968634,2.298853076,-1.178518226,1.8,0.87745917,6.2,22,15,NA,NA,male
23,3,2,2000,13,NA,1,NA,846,6.75,6.379310345,Spoon,Kitchent Utensil,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,6.75,1.052570855,2.028897376,6.38,0.490992567,2.720159303,-1.455141758,1.52,-0.017527104,5.787,22,15,NA,NA,male
23,3,3,1500,14,NA,1,NA,804,6.666666667,6.517241379,Plate,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,6.666666667,0.99101087,2.149926118,6.52,0.776013776,3.005180513,-1.356347639,1.62,0.665089545,6.102,22,15,NA,NA,male
23,3,1,3000,15,NA,1,NA,702,6.291666667,5.137931034,Cow,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.291666667,0.713990935,0.956928518,5.14,0.817718455,3.046885191,-1.277312345,1.7,1.0139825,6.263,22,15,NA,NA,male
23,3,4,2500,16,NA,1,NA,1152,6.125,5.931034483,Train,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.125,0.590870964,1.639876419,5.93,0.81966335,3.048830087,-1.30695058,1.67,1.471227303,6.474,22,15,NA,NA,male
23,3,3,2500,17,NA,1,NA,1776,5.833333333,2.275862069,Celery,Vegetable,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,5.833333333,0.375411015,-1.515515785,2.28,-0.52159656,1.707570176,2.457105334,5.48,-2.418604081,4.679,22,15,NA,NA,male
23,3,3,2500,18,NA,1,NA,877,6.291666667,2.931034483,Cannon,Weapon,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,6.291666667,0.713990935,-0.953596625,2.93,0.278689136,2.507855872,0.99495238,4,0.227348075,5.9,22,15,NA,NA,male
23,3,2,2500,19,NA,1,NA,832,6.541666667,5.068965517,Pineapple,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.541666667,0.898670891,0.896414147,5.07,-0.342676011,1.886490725,-0.55611528,2.43,-0.871339675,5.393,22,15,NA,NA,male
23,3,4,2000,20,NA,1,NA,1009,5.681818182,3.551724138,Zucchini,Vegetable,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,5.681818182,0.263483769,-0.417612196,3.55,-2.229166736,NA,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,male
23,3,1,3000,21,NA,1,NA,1049,6.208333333,3.655172414,Bomb,Weapon,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,6.208333333,0.652430949,-0.322518184,3.66,0.981953805,3.211120541,-2.956812359,NA,0.6975951,6.117,22,15,NA,NA,male
23,3,1,1500,22,NA,1,NA,759,5.833333333,3.448275862,Leopard,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.833333333,0.375411015,-0.504061297,3.45,-0.121956767,2.10720997,0.392308258,3.39,1.453891007,6.466,22,15,NA,NA,male
23,3,2,2000,23,NA,1,NA,2082,4.916666667,5.103448276,Lemon,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.916666667,-0.301748824,0.922348877,5.1,0.322283262,2.551449998,-1.079724108,1.9,0.920799909,6.22,22,15,NA,NA,male
23,3,2,2500,24,NA,1,NA,884,4.083333333,3.137931034,Poison,Weapon,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,4.083333333,-0.917348678,-0.772053512,3.14,0.71432778,2.943494516,-2.956812359,NA,-2.596301114,4.597,22,15,NA,NA,male
23,3,3,1500,25,NA,1,NA,759,4.666666667,6.034482759,Boots,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.666666667,-0.48642878,1.726325521,6.03,0.747641601,2.976808337,-1.326709404,1.65,-0.656803014,5.492,22,15,NA,NA,male
23,3,1,2000,26,NA,1,NA,1082,5.666666667,3.137931034,Asparagus,Vegetable,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,5.666666667,0.252291045,-0.772053512,3.14,-0.886744055,1.342422681,2.358311215,5.38,-1.796664467,4.966,22,15,NA,NA,male
23,3,4,1500,27,NA,1,NA,993,5.333333333,3.344827586,Tractor,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.333333333,0.006051103,-0.599155309,3.34,-0.168468896,2.06069784,0.263875904,3.26,0.203510668,5.889,22,15,NA,NA,male
23,3,2,2000,29,NA,1,NA,1664,5.166666667,2.827586207,Spear,Weapon,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,5.166666667,-0.117068868,-1.040045727,2.83,0.479254164,2.7084209,1.380249442,4.39,-1.547455214,5.081,22,15,NA,NA,male
23,3,3,3000,30,NA,1,NA,804,4.416666667,4.965517241,Scarf,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.416666667,-0.671108736,0.809965045,4.97,-0.125363015,2.103803721,-0.170818218,2.82,-0.169219693,5.717,22,15,NA,NA,male
23,3,4,2500,31,NA,1,NA,1232,5.708333333,2.517241379,Whisk,Kitchent Utensil,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,5.708333333,0.283071037,-1.308037941,2.52,-0.009058648,2.220108088,0.323152375,3.32,0.112495115,5.847,22,15,NA,NA,male
23,3,3,2000,32,NA,1,NA,1133,4.875,4.517241379,Leotards,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.875,-0.332528817,0.420944088,4.52,-0.29974781,1.929418926,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,male
23,3,1,1500,33,NA,1,NA,915,4.75,4.689655172,Bean,Vegetable,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,4.75,-0.424868795,0.567907561,4.69,0.239180594,2.46834733,-0.28937116,2.7,-0.656803014,5.492,22,15,NA,NA,male
23,3,1,3000,34,NA,1,NA,1056,4.125,2.724137931,Pepper spray,Weapon,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,4.125,-0.886568685,-1.135139738,2.72,-2.229166736,NA,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,male
23,3,4,1500,36,NA,1,NA,1057,4.833333333,3,Ostrich,Birds,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,4.833333333,-0.36330881,-0.893082254,3,-0.451015486,1.77815125,0.382428846,3.38,1.280528049,6.386,22,15,NA,NA,male
23,3,1,3000,37,NA,1,NA,1002,5.608695652,2.724137931,Cougar,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.608695652,0.209466707,-1.135139738,2.72,-0.41625338,1.812913357,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,male
23,3,1,2500,38,NA,1,NA,1057,5.458333333,3.482758621,Camel,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.458333333,0.098391081,-0.478126567,3.48,0.06529949,2.294466226,-0.279491748,2.71,0.667256582,6.103,22,15,NA,NA,male
23,3,4,2500,40,NA,1,NA,1258,6.375,5.344827586,Mixing bowl,Kitchent Utensil,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,6.375,0.77555092,1.12982672,5.34,0.109289757,2.338456494,-0.66478881,2.32,1.295697307,6.393,22,15,NA,NA,male
23,3,4,2500,41,NA,1,NA,971,4.166666667,4.172413793,Parsley,Vegetable,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,4.166666667,-0.855788692,0.118372233,4.17,0.249399759,2.478566496,0.827002379,3.83,0.181840298,5.879,22,15,NA,NA,male
23,3,2,2500,42,NA,1,NA,732,6.291666667,3.793103448,Raspberry,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.291666667,0.713990935,-0.210134352,3.79,-0.265378909,1.963787827,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,male
23,3,3,1500,43,NA,1,NA,977,5.083333333,3.413793103,Funnel,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,5.083333333,-0.178628853,-0.538640938,3.41,-0.566408904,1.662757832,-0.091782923,2.9,-1.447771513,5.127,22,15,NA,NA,male
23,3,3,3000,44,NA,1,NA,958,5.166666667,2.344827586,Pelican,Birds,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,5.166666667,-0.117068868,-1.463646324,2.34,-0.752045481,1.477121255,1.854461211,4.87,-1.579960769,5.066,22,15,NA,NA,male
23,3,1,1500,45,NA,1,NA,954,3.958333333,3.275862069,Bat,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,3.958333333,-1.009688656,-0.65102477,3.28,0.063089335,2.292256071,0.431825905,3.43,0.301027332,5.934,22,15,NA,NA,male
23,3,4,2500,46,NA,1,NA,1233,4.208333333,3.24137931,Tricycle,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.208333333,-0.8250087,-0.685604411,3.24,-0.627106745,1.602059991,-1.020447637,1.96,0.181840298,5.879,22,15,NA,NA,male
23,3,1,2000,47,NA,1,NA,1071,6.375,4.275862069,Horse,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.375,0.77555092,0.213466245,4.28,0.991725513,3.220892249,-1.277312345,1.7,0.743102877,6.138,22,15,NA,NA,male
23,3,4,2500,48,NA,1,NA,936,6.25,6.413793103,Knife,Weapon,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,6.25,0.683210942,2.054832106,6.41,0.948658236,3.177824972,-1.020447637,1.96,0.515563994,6.033,22,15,NA,NA,male
23,3,4,3000,49,NA,1,NA,855,4.416666667,3.24137931,Yatch,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.416666667,-0.671108736,-0.685604411,3.24,0.047295068,2.276461804,2.249637685,5.27,0.552403622,6.05,22,15,NA,NA,male
23,3,1,2000,50,NA,1,NA,1687,5.541666667,3.034482759,Kettle,Kitchent Utensil,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,5.541666667,0.159951067,-0.867147524,3.03,-0.326076749,1.903089987,1.2616965,4.27,-0.622130422,5.508,22,15,NA,NA,male
23,3,2,2000,51,NA,1,NA,1278,5.1,2.034482759,Pie pan,Kitchent Utensil,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,5.1,-0.166316856,-1.731638538,2.03,-2.229166736,NA,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,male
23,3,2,1500,52,NA,1,NA,1505,4.666666667,5.689655172,Potato,Vegetable,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,4.666666667,-0.48642878,1.432398576,5.69,0.429798106,2.658964843,-1.109362343,1.87,-0.51594561,5.557,22,15,NA,NA,male
23,3,3,3000,53,NA,1,NA,1421,3.173913043,3.517241379,Cloak,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,3.173913043,-1.589155475,-0.443546926,3.52,0.021253266,2.250420002,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,male
23,3,2,3000,54,NA,1,NA,856,6.75,2.75862069,Falcon,Birds,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,6.75,1.052570855,-1.100560098,2.76,0.028511839,2.257678575,1.350611207,4.36,-0.604794126,5.516,22,15,NA,NA,male
23,3,1,2500,55,NA,1,NA,1297,6.625,4.275862069,Lion,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.625,0.960230877,0.213466245,4.28,0.433591096,2.662757832,-1.109362343,1.87,-0.394591539,5.613,22,15,NA,NA,male
23,3,3,2500,56,NA,1,NA,851,4.375,4.103448276,Chickpeas,Vegetable,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,4.375,-0.701888729,0.057857862,4.1,0.084700484,2.31386722,-0.081903511,2.91,-0.097707473,5.75,22,15,NA,NA,male
23,3,3,1500,57,NA,1,NA,1291,3.25,2.965517241,Whip,Weapon,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,3.25,-1.532948532,-0.919016985,2.97,0.080463431,2.309630167,0.99495238,4,0.985811019,6.25,22,15,NA,NA,male
23,3,2,2000,58,NA,1,NA,877,6.791666667,3.965517241,Plum,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.791666667,1.083350848,-0.05452597,3.97,-0.315352884,1.913813852,-0.18069763,2.81,0.840619541,6.183,22,15,NA,NA,male
23,3,4,1500,61,NA,1,NA,2050,6.708333333,6.206896552,Bus,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.708333333,1.021790862,1.881933903,6.21,0.782826378,3.011993115,0.13544355,3.13,1.341205084,6.414,22,15,NA,NA,male
23,3,3,3000,62,NA,1,NA,1228,6.708333333,3.965517241,Seagull,Birds,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,6.708333333,1.021790862,-0.05452597,3.97,-0.504890867,1.72427587,-0.081903511,2.91,0.515563994,6.033,22,15,NA,NA,male
23,3,3,2500,63,NA,1,NA,989,6.75,5.310344828,Skirt,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.75,1.052570855,1.10389199,5.31,1.291709646,3.520876382,-0.980929989,2,0.623915843,6.083,22,15,NA,NA,male
23,3,4,2500,64,NA,1,NA,1110,6.375,3.620689655,Canary,Birds,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,6.375,0.77555092,-0.357097825,3.62,-0.37183424,1.857332496,0.194720021,3.19,0.593577325,6.069,22,15,NA,NA,male
23,2,3,2500,1,NA,1,NA,784,6.958333333,6.551724138,Pants,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.958333333,1.206470818,2.175860848,6.55,0.997433169,3.226599905,-1.237794697,1.74,2.06932951,6.75,22,15,NA,NA,male
23,2,2,2500,2,NA,1,NA,963,4.083333333,5.172413793,Scissors,Kitchent Utensil,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,4.083333333,-0.917348678,0.982863248,5.17,0.140049121,2.369215857,-0.378285867,2.61,0.883960281,6.203,22,15,NA,NA,male
23,2,1,2500,3,NA,1,NA,929,4.75,3.344827586,Otter,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.75,-0.424868795,-0.599155309,3.34,-0.766768738,1.462397998,1.083867087,4.09,0.333532887,5.949,22,15,NA,NA,male
23,2,4,3000,4,NA,1,NA,819,6.833333333,4.448275862,Jeep,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.833333333,1.11413084,0.360429717,4.45,0.143745267,2.372912003,0.145322961,3.14,0.701929174,6.119,22,15,NA,NA,male
23,2,4,2000,5,NA,1,NA,918,6.565217391,2.551724138,Bazooka,Weapon,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,6.565217391,0.916068278,-1.282103211,2.55,-0.496772976,1.73239376,-2.956812359,NA,-12.55817012,NA,22,15,NA,NA,male
23,2,3,1500,6,NA,1,NA,856,5.333333333,6.172413793,Pajama,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.333333333,0.006051103,1.847354263,6.17,0.314901308,2.544068044,-0.892015283,2.09,-0.037030437,5.778,22,15,NA,NA,male
23,2,2,2000,7,NA,1,NA,1563,6.875,5.344827586,Pot,Kitchent Utensil,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,6.875,1.144910833,1.12982672,5.34,-0.605917446,1.62324929,-0.319009395,2.67,0.190508446,5.883,22,15,NA,NA,male
23,2,2,2000,8,NA,1,NA,694,7,5.482758621,Orange,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,7,1.237250811,1.250855463,5.48,0.566017854,2.79518459,-1.148879991,1.83,1.26535879,6.379,22,15,NA,NA,male
23,2,3,3000,9,NA,1,NA,880,6.833333333,5.344827586,Frying pan,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,6.833333333,1.11413084,1.12982672,5.34,-0.157284729,2.071882007,0.24411708,3.24,-0.706644865,5.469,22,15,NA,NA,male
23,2,1,2000,10,NA,1,NA,976,6.541666667,3.586206897,Gorilla,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.541666667,0.898670891,-0.383032555,3.59,0.101247037,2.330413773,-0.279491748,2.71,-0.693642643,5.475,22,15,NA,NA,male
23,2,4,2500,11,NA,1,NA,847,6.708333333,4.655172414,Truck,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.708333333,1.021790862,0.54197283,4.66,0.652217921,2.881384657,-0.803100576,2.18,-0.743484493,5.452,22,15,NA,NA,male
23,2,4,1500,12,NA,1,NA,757,6.791666667,6.344827586,Fork,Kitchent Utensil,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,6.791666667,1.083350848,1.994317735,6.34,0.078329302,2.307496038,-1.020447637,1.96,-1.972194463,4.885,22,15,NA,NA,male
23,2,2,3000,13,NA,1,NA,752,6.916666667,5.586206897,Banana,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.916666667,1.175690826,1.345949474,5.59,0.41428594,2.643452676,-1.148879991,1.83,1.252356568,6.373,22,15,NA,NA,male
23,2,2,3000,14,NA,1,NA,1699,6.583333333,3.793103448,Cauliflower,Vegetable,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,6.583333333,0.929450884,-0.210134352,3.79,-0.782008705,1.447158031,0.668931789,3.67,-12.55817012,NA,22,15,NA,NA,male
23,2,3,1500,15,NA,1,NA,883,6.625,3.068965517,Grenade,Weapon,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,6.625,0.960230877,-0.832567883,3.07,0.33785963,2.567026366,1.755667092,4.77,-0.407593761,5.607,22,15,NA,NA,male
23,2,1,1500,16,NA,1,NA,947,5.666666667,2.965517241,Buffalo,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.666666667,0.252291045,-0.919016985,2.97,-0.115223384,2.113943352,1.083867087,4.09,-0.44443339,5.59,22,15,NA,NA,male
23,2,4,2000,17,NA,1,NA,1071,5.083333333,3.689655172,Ship,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.083333333,-0.178628853,-0.296583454,3.69,0.684117166,2.913283902,0.056408255,3.05,0.823283245,6.175,22,15,NA,NA,male
